LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Interstate,,,95,3971,0,9,0,,17/02/2022,2022-02-18
Kingston (C),VIC226,165782,1314,23800,792.6,179,6,Kingston,17/02/2022,2022-02-18
Knox (C),VIC209,164538,1273,19709,773.7,175,6,Knox,17/02/2022,2022-02-18
Latrobe (C),VIC219,75561,701,9159,927.7,106,6,Latrobe,17/02/2022,2022-02-18
Loddon (S),VIC185,7504,22,345,293.2,0,5,Loddon,17/02/2022,2022-02-18
Macedon Ranges (S),VIC228,50231,294,5371,585.3,37,6,Macedon Ranges,17/02/2022,2022-02-18
Manningham (C),VIC195,127573,785,16065,615.3,114,6,Manningham,17/02/2022,2022-02-18
Mansfield (S),VIC244,9176,67,828,730.2,7,6,Mansfield,17/02/2022,2022-02-18
Maribyrnong (C),VIC234,93448,542,16271,580,74,6,Maribyrnong,17/02/2022,2022-02-18
Maroondah (C),VIC207,118558,1065,14492,898.3,155,6,Maroondah,17/02/2022,2022-02-18
Melbourne (C),VIC132,178955,774,30048,432.5,100,5,Melbourne,17/02/2022,2022-02-18
Melton (C),VIC237,164895,1690,37608,1024.9,214,7,Melton,17/02/2022,2022-02-18
Mildura (RC),VIC222,55777,707,6433,1267.5,112,7,Mildura,17/02/2022,2022-02-18
Mitchell (S),VIC211,46082,536,6210,1163.1,91,7,Mitchell,17/02/2022,2022-02-18
Moira (S),VIC190,29925,208,3513,695.1,27,6,Moira,17/02/2022,2022-02-18
Monash (C),VIC210,202847,1211,24946,597,167,6,Monash,17/02/2022,2022-02-18
Moonee Valley (C),VIC121,130294,949,22114,728.4,157,6,Moonee Valley,17/02/2022,2022-02-18
Moorabool (S),VIC236,35049,376,4946,1072.8,50,7,Moorabool,17/02/2022,2022-02-18
Moreland (C),VIC131,185767,1205,32667,648.7,191,6,Moreland,17/02/2022,2022-02-18
Mornington Peninsula (S),VIC204,167636,1152,22532,687.2,151,6,Mornington Peninsula,17/02/2022,2022-02-18
Mount Alexander (S),VIC105,19754,125,1589,632.8,17,6,Mount Alexander,17/02/2022,2022-02-18
Moyne (S),VIC229,16953,75,1436,442.4,12,5,Moyne,17/02/2022,2022-02-18
Murrindindi (S),VIC250,14570,83,1178,569.7,9,6,Murrindindi,17/02/2022,2022-02-18
Nillumbik (S),VIC216,65094,511,8456,785,72,6,Nillumbik,17/02/2022,2022-02-18
Northern Grampians (S),VIC166,11402,89,1177,780.6,11,6,Northern Grampians,17/02/2022,2022-02-18
Overseas,,,2,80,0,2,0,,17/02/2022,2022-02-18
Overseas Traveller,,,0,621,0,0,0,,17/02/2022,2022-02-18
Port Phillip (C),VIC208,115601,634,18921,548.4,89,6,Port Phillip,17/02/2022,2022-02-18
Pyrenees (S),VIC217,7472,46,580,615.6,5,6,Pyrenees,17/02/2022,2022-02-18
Queenscliffe (B),VIC238,2940,10,377,340.1,1,5,Queenscliffe,17/02/2022,2022-02-18
South Gippsland (S),VIC178,29914,118,2315,394.5,18,5,South Gippsland,17/02/2022,2022-02-18
Southern Grampians (S),VIC233,16100,124,1407,770.2,16,6,Southern Grampians,17/02/2022,2022-02-18
Stonnington (C),VIC203,117768,525,17563,445.8,59,5,Stonnington,17/02/2022,2022-02-18
Strathbogie (S),VIC110,10781,59,916,547.3,6,6,Strathbogie,17/02/2022,2022-02-18
Surf Coast (S),VIC225,33456,225,4777,672.5,41,6,Surf Coast,17/02/2022,2022-02-18
Swan Hill (RC),VIC180,20649,238,2459,1152.6,41,7,Swan Hill,17/02/2022,2022-02-18
Towong (S),VIC187,6040,36,332,596,2,6,Towong,17/02/2022,2022-02-18
Unincorporated Vic,,,2,68,0,0,0,,17/02/2022,2022-02-18
Unknown,,,125,5213,0,21,0,,17/02/2022,2022-02-18
Wangaratta (RC),VIC186,29187,307,2719,1051.8,47,7,Wangaratta,17/02/2022,2022-02-18
Warrnambool (C),VIC179,35181,196,4051,557.1,23,6,Warrnambool,17/02/2022,2022-02-18
Wellington (S),VIC218,44380,415,3710,935.1,39,6,Wellington,17/02/2022,2022-02-18
West Wimmera (S),VIC232,3841,13,164,338.5,0,5,West Wimmera,17/02/2022,2022-02-18
Whitehorse (C),VIC196,178739,1052,18519,588.6,148,6,Whitehorse,17/02/2022,2022-02-18
Whittlesea (C),VIC197,230238,2186,43101,949.5,327,6,Whittlesea,17/02/2022,2022-02-18
Wodonga (C),VIC192,42083,314,4622,746.1,34,6,Wodonga,17/02/2022,2022-02-18
Wyndham (C),VIC221,270487,2108,53590,779.3,308,6,Wyndham,17/02/2022,2022-02-18
Yarra (C),VIC202,101495,451,17254,444.4,77,5,Yarra,17/02/2022,2022-02-18
Yarra Ranges (S),VIC206,159462,1509,18755,946.3,213,6,Yarra Ranges,17/02/2022,2022-02-18
Yarriambiack (S),VIC200,6639,65,380,979.1,6,6,Yarriambiack,17/02/2022,2022-02-18
