LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Nillumbik (S),VIC216,65094,657,8068,1009.3,90,7,Nillumbik,12/02/2022,2022-02-13
Northern Grampians (S),VIC166,11402,157,1111,1377,15,7,Northern Grampians,12/02/2022,2022-02-13
Overseas,,,1,79,0,1,0,,12/02/2022,2022-02-13
Overseas Traveller,,,0,621,0,0,0,,12/02/2022,2022-02-13
Port Phillip (C),VIC208,115601,651,18421,563.1,88,6,Port Phillip,12/02/2022,2022-02-13
Pyrenees (S),VIC217,7472,52,543,695.9,4,6,Pyrenees,12/02/2022,2022-02-13
Queenscliffe (B),VIC238,2940,22,373,748.3,3,6,Queenscliffe,12/02/2022,2022-02-13
South Gippsland (S),VIC178,29914,228,2226,762.2,23,6,South Gippsland,12/02/2022,2022-02-13
Southern Grampians (S),VIC233,16100,141,1316,875.8,26,6,Southern Grampians,12/02/2022,2022-02-13
Stonnington (C),VIC203,117768,575,17177,488.2,84,5,Stonnington,12/02/2022,2022-02-13
Strathbogie (S),VIC110,10781,66,870,612.2,10,6,Strathbogie,12/02/2022,2022-02-13
Surf Coast (S),VIC225,33456,273,4608,816,32,6,Surf Coast,12/02/2022,2022-02-13
Swan Hill (RC),VIC180,20649,259,2261,1254.3,32,7,Swan Hill,12/02/2022,2022-02-13
Towong (S),VIC187,6040,37,312,612.6,5,6,Towong,12/02/2022,2022-02-13
Unincorporated Vic,,,1,65,0,0,0,,12/02/2022,2022-02-13
Unknown,,,153,5058,0,17,0,,12/02/2022,2022-02-13
Wangaratta (RC),VIC186,29187,270,2477,925.1,33,6,Wangaratta,12/02/2022,2022-02-13
Warrnambool (C),VIC179,35181,239,3891,679.3,25,6,Warrnambool,12/02/2022,2022-02-13
Wellington (S),VIC218,44380,447,3377,1007.2,55,7,Wellington,12/02/2022,2022-02-13
West Wimmera (S),VIC232,3841,26,153,676.9,0,6,West Wimmera,12/02/2022,2022-02-13
Whitehorse (C),VIC196,178739,1157,17714,647.3,170,6,Whitehorse,12/02/2022,2022-02-13
Whittlesea (C),VIC197,230238,2432,41425,1056.3,327,7,Whittlesea,12/02/2022,2022-02-13
Wodonga (C),VIC192,42083,376,4376,893.5,39,6,Wodonga,12/02/2022,2022-02-13
Wyndham (C),VIC221,270487,2468,52028,912.4,318,6,Wyndham,12/02/2022,2022-02-13
Yarra (C),VIC202,101495,503,16926,495.6,82,5,Yarra,12/02/2022,2022-02-13
Yarra Ranges (S),VIC206,159462,1612,17577,1010.9,231,7,Yarra Ranges,12/02/2022,2022-02-13
Yarriambiack (S),VIC200,6639,75,331,1129.7,9,7,Yarriambiack,12/02/2022,2022-02-13
