LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Warrnambool (C),VIC179,35181,165,4167,469,23,5,Warrnambool,22/02/2022,2022-02-23
Wellington (S),VIC218,44380,340,3964,766.1,69,6,Wellington,22/02/2022,2022-02-23
West Wimmera (S),VIC232,3841,3,167,78.1,2,3,West Wimmera,22/02/2022,2022-02-23
Whitehorse (C),VIC196,178739,892,19139,499.1,138,5,Whitehorse,22/02/2022,2022-02-23
Whittlesea (C),VIC197,230238,1837,44380,797.9,318,6,Whittlesea,22/02/2022,2022-02-23
Wodonga (C),VIC192,42083,296,4848,703.4,47,6,Wodonga,22/02/2022,2022-02-23
Wyndham (C),VIC221,270487,1760,54798,650.7,302,6,Wyndham,22/02/2022,2022-02-23
Yarra (C),VIC202,101495,438,17554,431.5,75,5,Yarra,22/02/2022,2022-02-23
Yarra Ranges (S),VIC206,159462,1315,19743,824.6,209,6,Yarra Ranges,22/02/2022,2022-02-23
Yarriambiack (S),VIC200,6639,38,408,572.4,6,6,Yarriambiack,22/02/2022,2022-02-23
