LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Mildura (RC),VIC222,55777,301,3279,539.6,27,6,Mildura,30/01/2022,2022/1/31
Mitchell (S),VIC211,46082,187,2845,405.8,26,5,Mitchell,30/01/2022,2022/1/31
Moira (S),VIC190,29925,82,1690,274,12,5,Moira,30/01/2022,2022/1/31
Monash (C),VIC210,202847,569,13127,280.5,83,5,Monash,30/01/2022,2022/1/31
Moonee Valley (C),VIC121,130294,686,13798,526.5,60,6,Moonee Valley,30/01/2022,2022/1/31
Moorabool (S),VIC236,35049,218,2608,622,25,6,Moorabool,30/01/2022,2022/1/31
Moreland (C),VIC131,185767,980,21103,527.5,109,6,Moreland,30/01/2022,2022/1/31
Mornington Peninsula (S),VIC204,167636,618,11445,368.7,54,5,Mornington Peninsula,30/01/2022,2022/1/31
Mount Alexander (S),VIC105,19754,54,749,273.4,5,5,Mount Alexander,30/01/2022,2022/1/31
Moyne (S),VIC229,16953,53,764,312.6,2,5,Moyne,30/01/2022,2022/1/31
Murrindindi (S),VIC250,14570,27,536,185.3,7,4,Murrindindi,30/01/2022,2022/1/31
Nillumbik (S),VIC216,65094,285,4260,437.8,37,5,Nillumbik,30/01/2022,2022/1/31
Northern Grampians (S),VIC166,11402,86,561,754.3,14,6,Northern Grampians,30/01/2022,2022/1/31
Overseas,,,3,69,0,1,0,,30/01/2022,2022/1/31
Overseas Traveller,,,0,621,0,0,0,,30/01/2022,2022/1/31
Port Phillip (C),VIC208,115601,411,12442,355.5,58,5,Port Phillip,30/01/2022,2022/1/31
Pyrenees (S),VIC217,7472,52,260,695.9,3,6,Pyrenees,30/01/2022,2022/1/31
Queenscliffe (B),VIC238,2940,10,203,340.1,2,5,Queenscliffe,30/01/2022,2022/1/31
South Gippsland (S),VIC178,29914,102,1144,341,9,5,South Gippsland,30/01/2022,2022/1/31
Southern Grampians (S),VIC233,16100,110,794,683.2,16,6,Southern Grampians,30/01/2022,2022/1/31
Stonnington (C),VIC203,117768,372,11064,315.9,41,5,Stonnington,30/01/2022,2022/1/31
Strathbogie (S),VIC110,10781,17,363,157.7,1,4,Strathbogie,30/01/2022,2022/1/31
Surf Coast (S),VIC225,33456,182,2126,544,14,6,Surf Coast,30/01/2022,2022/1/31
Swan Hill (RC),VIC180,20649,56,1098,271.2,3,5,Swan Hill,30/01/2022,2022/1/31
Towong (S),VIC187,6040,11,148,182.1,0,4,Towong,30/01/2022,2022/1/31
Unincorporated Vic,,,0,33,0,0,0,,30/01/2022,2022/1/31
Unknown,,,255,4165,0,36,0,,30/01/2022,2022/1/31
Wangaratta (RC),VIC186,29187,96,1274,328.9,8,5,Wangaratta,30/01/2022,2022/1/31
Warrnambool (C),VIC179,35181,123,2220,349.6,7,5,Warrnambool,30/01/2022,2022/1/31
Wellington (S),VIC218,44380,165,1645,371.8,1,5,Wellington,30/01/2022,2022/1/31
West Wimmera (S),VIC232,3841,5,75,130.2,0,4,West Wimmera,30/01/2022,2022/1/31
Whitehorse (C),VIC196,178739,637,9609,356.4,93,5,Whitehorse,30/01/2022,2022/1/31
Whittlesea (C),VIC197,230238,2041,27261,886.5,149,6,Whittlesea,30/01/2022,2022/1/31
Wodonga (C),VIC192,42083,155,2299,368.3,16,5,Wodonga,30/01/2022,2022/1/31
Wyndham (C),VIC221,270487,2341,35061,865.5,250,6,Wyndham,30/01/2022,2022/1/31
Yarra (C),VIC202,101495,369,11204,363.6,30,5,Yarra,30/01/2022,2022/1/31
Yarra Ranges (S),VIC206,159462,782,8651,490.4,63,5,Yarra Ranges,30/01/2022,2022/1/31
Yarriambiack (S),VIC200,6639,26,143,391.6,3,5,Yarriambiack,30/01/2022,2022/1/31
