LGA,lga_pid,population,active,cases,rate,new,band,LGADisplay,data_date,file_processed_date
Hindmarsh (S),VIC152,5588,35,321,626.3,2,6,Hindmarsh,06/02/2022,2022-02-07
Hobsons Bay (C),VIC235,97751,748,13377,765.2,80,6,Hobsons Bay,06/02/2022,2022-02-07
Horsham (RC),VIC153,19921,144,1261,722.9,31,6,Horsham,06/02/2022,2022-02-07
Hume (C),VIC198,233471,2615,49726,1120.1,385,7,Hume,06/02/2022,2022-02-07
Indigo (S),VIC191,16701,100,1102,598.8,15,6,Indigo,06/02/2022,2022-02-07
Interstate,,,120,3805,0,31,0,,06/02/2022,2022-02-07
Kingston (C),VIC226,165782,1393,21524,840.3,221,6,Kingston,06/02/2022,2022-02-07
Knox (C),VIC209,164538,1478,17496,898.3,198,6,Knox,06/02/2022,2022-02-07
Latrobe (C),VIC219,75561,845,7850,1118.3,126,7,Latrobe,06/02/2022,2022-02-07
Loddon (S),VIC185,7504,34,305,453.1,5,5,Loddon,06/02/2022,2022-02-07
Macedon Ranges (S),VIC228,50231,444,4802,883.9,82,6,Macedon Ranges,06/02/2022,2022-02-07
Manningham (C),VIC195,127573,873,14616,684.3,143,6,Manningham,06/02/2022,2022-02-07
Mansfield (S),VIC244,9176,72,729,784.7,9,6,Mansfield,06/02/2022,2022-02-07
Maribyrnong (C),VIC234,93448,684,15290,732,81,6,Maribyrnong,06/02/2022,2022-02-07
Maroondah (C),VIC207,118558,1078,12622,909.3,166,6,Maroondah,06/02/2022,2022-02-07
Melbourne (C),VIC132,178955,1027,28662,573.9,108,6,Melbourne,06/02/2022,2022-02-07
Melton (C),VIC237,164895,1904,34465,1154.7,285,7,Melton,06/02/2022,2022-02-07
Mildura (RC),VIC222,55777,653,5235,1170.7,120,7,Mildura,06/02/2022,2022-02-07
Mitchell (S),VIC211,46082,572,5304,1241.3,86,7,Mitchell,06/02/2022,2022-02-07
Moira (S),VIC190,29925,327,3085,1092.7,43,7,Moira,06/02/2022,2022-02-07
Monash (C),VIC210,202847,1378,22767,679.3,194,6,Monash,06/02/2022,2022-02-07
Moonee Valley (C),VIC121,130294,998,20475,766,142,6,Moonee Valley,06/02/2022,2022-02-07
Moorabool (S),VIC236,35049,420,4282,1198.3,55,7,Moorabool,06/02/2022,2022-02-07
Moreland (C),VIC131,185767,1512,30497,813.9,232,6,Moreland,06/02/2022,2022-02-07
Mornington Peninsula (S),VIC204,167636,1596,20379,952.1,224,6,Mornington Peninsula,06/02/2022,2022-02-07
Mount Alexander (S),VIC105,19754,111,1404,561.9,49,6,Mount Alexander,06/02/2022,2022-02-07
Moyne (S),VIC229,16953,147,1289,867.1,15,6,Moyne,06/02/2022,2022-02-07
Murrindindi (S),VIC250,14570,96,1024,658.9,15,6,Murrindindi,06/02/2022,2022-02-07
Nillumbik (S),VIC216,65094,568,7432,872.6,75,6,Nillumbik,06/02/2022,2022-02-07
Northern Grampians (S),VIC166,11402,107,975,938.4,23,6,Northern Grampians,06/02/2022,2022-02-07
Overseas,,,3,77,0,0,0,,06/02/2022,2022-02-07
Overseas Traveller,,,0,621,0,0,0,,06/02/2022,2022-02-07
Port Phillip (C),VIC208,115601,814,17785,704.1,87,6,Port Phillip,06/02/2022,2022-02-07
Pyrenees (S),VIC217,7472,88,503,1177.7,14,7,Pyrenees,06/02/2022,2022-02-07
Queenscliffe (B),VIC238,2940,13,346,442.2,1,5,Queenscliffe,06/02/2022,2022-02-07
South Gippsland (S),VIC178,29914,284,2016,949.4,49,6,South Gippsland,06/02/2022,2022-02-07
Southern Grampians (S),VIC233,16100,130,1183,807.5,22,6,Southern Grampians,06/02/2022,2022-02-07
Stonnington (C),VIC203,117768,657,16672,557.9,82,6,Stonnington,06/02/2022,2022-02-07
Strathbogie (S),VIC110,10781,86,814,797.7,10,6,Strathbogie,06/02/2022,2022-02-07
Surf Coast (S),VIC225,33456,341,4347,1019.2,50,7,Surf Coast,06/02/2022,2022-02-07
Swan Hill (RC),VIC180,20649,165,2007,799.1,24,6,Swan Hill,06/02/2022,2022-02-07
Towong (S),VIC187,6040,28,277,463.6,4,5,Towong,06/02/2022,2022-02-07
Unincorporated Vic,,,3,63,0,0,0,,06/02/2022,2022-02-07
Unknown,,,131,4830,0,18,0,,06/02/2022,2022-02-07
Wangaratta (RC),VIC186,29187,299,2223,1024.4,43,7,Wangaratta,06/02/2022,2022-02-07
Warrnambool (C),VIC179,35181,408,3670,1159.7,54,7,Warrnambool,06/02/2022,2022-02-07
Wellington (S),VIC218,44380,424,2952,955.4,48,6,Wellington,06/02/2022,2022-02-07
West Wimmera (S),VIC232,3841,21,130,546.7,5,6,West Wimmera,06/02/2022,2022-02-07
Whitehorse (C),VIC196,178739,1188,16625,664.7,168,6,Whitehorse,06/02/2022,2022-02-07
Whittlesea (C),VIC197,230238,2430,39158,1055.4,339,7,Whittlesea,06/02/2022,2022-02-07
Wodonga (C),VIC192,42083,400,4022,950.5,54,6,Wodonga,06/02/2022,2022-02-07
Wyndham (C),VIC221,270487,2883,49767,1065.9,382,7,Wyndham,06/02/2022,2022-02-07
Yarra (C),VIC202,101495,648,16460,638.5,74,6,Yarra,06/02/2022,2022-02-07
Yarra Ranges (S),VIC206,159462,1592,16091,998.4,238,6,Yarra Ranges,06/02/2022,2022-02-07
Yarriambiack (S),VIC200,6639,52,258,783.3,5,6,Yarriambiack,06/02/2022,2022-02-07
